feature_41,feature_42,feature_77,feature_45,feature_76,feature_69,feature_73,feature_37,feature_72,feature_68,feature_58,feature_63,feature_71,feature_39,feature_33,feature_11,feature_18,feature_61,feature_25,feature_44,feature_67,feature_16,feature_22,feature_49,target
0.254431103,0.355917667,1.537163208,0.861799319,0.156937132,0.148420564,0.405775782,0.485849057,0.112805822,0.227392382,0.109244348,1.441932487,0.109012078,0.488707833,0.26815323,0.371497999,1.829759863,0.532285537,2.071040595,0.173350883,0.871167544,0.505431675,0.276586621,0.526633633,1
0.264261117,0.351998802,1.540591419,0.912149973,0.154835673,0.153815986,0.38528512,0.527923342,0.111381285,0.22276257,0.110283159,1.477919837,0.105890658,0.521934421,0.276089235,0.391076508,1.895942506,0.523648914,2.163946699,0.164954114,0.893403404,0.532864201,0.299146579,0.51235391,1
0.259798995,0.333165829,1.386720322,0.767203219,0.161871227,0.166096579,0.364185111,0.488944724,0.107042254,0.22334004,0.095372233,1.340342052,0.101609658,0.500837521,0.262646566,0.317420436,1.624288107,0.511167002,1.759631491,0.155231388,0.811569416,0.488609715,0.263149079,0.467907445,1
0.264854828,0.34166104,1.373371781,0.782141792,0.16436313,0.15451924,0.352391369,0.497974342,0.117728945,0.232276027,0.104504325,1.336680919,0.105498658,0.490546928,0.267555706,0.339466577,1.624409183,0.529481953,1.827987846,0.157701104,0.833151039,0.477380149,0.272619851,0.471810679,1
0.268322125,0.349715468,1.370280638,0.810821724,0.164849586,0.15515849,0.404199475,0.49853423,0.113466586,0.230062588,0.110841914,1.342519685,0.108015344,0.533022935,0.273840317,0.348853251,1.640282807,0.525641026,1.860838076,0.158994549,0.840702604,0.487842732,0.287635799,0.475065617,1
0.280780781,0.330705706,1.153526971,0.713332131,0.220638643,0.180588129,0.388598232,0.484421922,0.11401768,0.275482591,0.107883817,1.248060617,0.091286307,0.497935435,0.261824324,0.298798799,1.465465465,0.509832221,1.633258258,0.131336821,0.805520476,0.435435435,0.284534535,0.406458596,1
0.279034973,0.34224799,1.14626705,0.710337401,0.212491027,0.190954774,0.366475233,0.485505891,0.16080402,0.279612347,0.126884422,1.283740129,0.103912419,0.515803254,0.267065644,0.297737049,1.51973069,0.532842785,1.597905367,0.142677674,0.836145011,0.437815598,0.257153544,0.410624551,1
0.279403541,0.341286114,1.060260886,0.700349072,0.214771266,0.193643211,0.399963256,0.475489282,0.160389491,0.264743708,0.123093882,1.288076428,0.102516994,0.494501398,0.249394222,0.338676608,1.493755825,0.536101415,1.597017707,0.139261437,0.84879662,0.423112768,0.256477167,0.413558699,1
0.283601195,0.381453563,1.712404385,1.190678969,0.162684331,0.136424572,0.48056147,0.577158299,0.117735194,0.210156928,0.123491838,1.817364561,0.122072392,0.5943678,0.319015787,0.674015076,1.288436922,0.620061509,3.532783388,0.214651841,0.876902452,0.732186033,0.351443607,0.5511395,1
0.279954891,0.380321398,1.616023181,1.186467225,0.162424622,0.133056622,0.442477876,0.572032704,0.114182786,0.224136581,0.122484141,1.837575378,0.115984024,0.571045954,0.315900761,0.689878771,1.284747674,0.601613282,3.521426558,0.210666458,0.873443496,0.727516211,0.367775585,0.542485708,1
0.284382619,0.420622401,1.670120215,1.217810819,0.158177792,0.136032901,0.466782664,0.569195468,0.115390699,0.224454287,0.120452388,1.828693451,0.116339766,0.592571347,0.317797218,0.683493475,1.317940628,0.615944321,3.561451312,0.213540019,0.888010123,0.762799369,0.373010182,0.574106295,1
0.272756827,0.351592978,1.576911423,1.105544894,0.188162812,0.150590849,0.497020503,0.535273082,0.132309868,0.214826785,0.124330876,1.707302293,0.121502878,0.55006502,0.298439532,0.677828349,1.141905072,0.587718412,3.262191157,0.196040804,0.851833148,0.621423927,0.335338101,0.542167458,1
0.267759563,0.360324557,1.558191403,1.084651257,0.184813463,0.15419708,0.487631792,0.548931942,0.124493106,0.224959448,0.126520681,1.73702352,0.121350365,0.540652426,0.303361484,0.651101176,1.239278026,0.574513382,3.300215267,0.199513382,0.844890511,0.628580891,0.348898824,0.541768045,1
0.282077393,0.398336728,1.585392807,1.111814346,0.184348001,0.155314446,0.498292144,0.558893415,0.114526823,0.218002813,0.121961021,1.751959011,0.118344384,0.566021724,0.309572301,0.655974202,1.249490835,0.590114527,3.526306857,0.185553546,0.857846092,0.663781399,0.364392396,0.526321077,1
0.275353774,0.362814465,1.530039012,0.986736021,0.245123537,0.187126138,0.457347204,0.567216981,0.127178153,0.229128739,0.124057217,1.623927178,0.115994798,0.580778302,0.312106918,0.533018868,1.089622642,0.559037711,2.762185535,0.174512354,0.817425228,0.597877358,0.348663522,0.485955787,1
0.29908865,0.403065452,1.590568764,0.970839354,0.244712991,0.176671483,0.493103901,0.579743165,0.129383949,0.222514121,0.124129778,1.616708262,0.119401025,0.574357912,0.327671914,0.559859155,1.141259321,0.570208853,2.973280862,0.179823985,0.810061737,0.64084507,0.36930406,0.50571391,1
0.289593698,0.358416252,1.571466106,0.96715712,0.219259065,0.191408303,0.496978455,0.577321725,0.117446138,0.219784551,0.124934314,1.667761429,0.115738308,0.584162521,0.327321725,0.554104478,1.164593698,0.576852338,2.979684909,0.178139779,0.840646348,0.633913765,0.389718076,0.511297951,1
0.29827464,0.363743796,1.459669885,0.960292744,0.258953597,0.189349112,0.521021489,0.578822973,0.13562753,0.236374961,0.133291809,1.555434444,0.123793211,0.607421413,0.312692035,0.481919168,0.917277239,0.544845842,2.301347199,0.164746185,0.82949237,0.552588041,0.346253841,0.474462784,1
0.302650957,0.374815906,1.498028702,0.959785523,0.25185302,0.193502602,0.540766441,0.579528719,0.143352783,0.249329759,0.127109289,1.576249803,0.110234979,0.563573883,0.333087874,0.489690722,0.970790378,0.580823214,2.342169858,0.161646428,0.809966882,0.543446244,0.362542955,0.491089733,1
0.32065776,0.387718397,1.500320924,0.925866496,0.280166881,0.212451861,0.483793325,0.574254882,0.160622593,0.238767651,0.131258023,1.606386393,0.126283697,0.58967112,0.340184995,0.508735868,1.054470709,0.588254172,2.477903392,0.168324775,0.846598203,0.588129496,0.398766701,0.476091142,1
0.360202261,0.452706722,1.455546147,0.900084674,0.315198984,0.224809483,0.513971211,0.645449137,0.160668925,0.272861981,0.142887384,1.499788315,0.109864522,0.599048186,0.363176681,0.533016062,0.927424152,0.590601185,2.209994051,0.148179509,0.84123624,0.586555622,0.389649018,0.437341236,1
0.321043676,0.429381736,1.405496119,0.882735473,0.309838473,0.232431299,0.505139501,0.615428247,0.17872876,0.279001468,0.134466121,1.521711768,0.109712608,0.610323313,0.341179807,0.488939308,0.902722632,0.5823369,2.117697107,0.145164674,0.819173484,0.551616563,0.401588202,0.471365639,1
0.327551315,0.425556519,1.423587329,0.885916096,0.310145548,0.234160959,0.526327055,0.601618965,0.156892123,0.266909247,0.141909247,1.539169521,0.119648973,0.586296618,0.347788378,0.510841284,0.945649032,0.587114726,2.175484244,0.146190068,0.833261986,0.561723041,0.420352703,0.452696918,1
0.284463277,0.420433145,1.620141162,1.29705401,,0.141673486,0.497238134,0.514689266,0.10766162,0.245448036,0.116612111,2.046849427,0.131188625,0.62834275,0.33079096,1.064595104,2.22354049,0.537898936,3.277777778,0.222790507,1.052015139,0.760922787,0.359039548,0.778590426,1
0.288093415,0.428120214,1.633793283,1.326633689,,0.143452226,0.508461338,0.50957121,0.11273106,0.239833377,0.115959386,2.044832075,0.132621713,0.618300153,0.330781011,1.065084227,2.289146248,0.543452226,3.386006891,0.23228326,1.050143192,0.812308576,0.358824655,0.787034626,1
0.342160213,0.430144267,1.626736292,1.234464752,,0.14845953,0.525639687,0.513382688,0.114673629,0.241409922,0.124334204,2.011697128,0.140156658,0.619969628,0.335041762,0.967539863,2.319286257,0.534308094,3.349373576,0.236449086,1.03232376,0.810364465,0.372817008,0.780678851,1
0.304609743,0.410424306,1.676654265,1.21465586,,0.15233856,0.459806006,0.519512834,0.110616529,0.230201967,0.122375764,2.001860218,0.127690672,0.634101624,0.322812991,0.856207438,2.302514405,0.575671007,2.894709272,0.20954026,1.039529631,0.697485595,0.357124149,0.654398087,1
0.288305673,0.400360221,1.642885533,1.134340223,,0.151165872,0.496422893,0.510485012,0.109896661,0.228736089,0.12572867,1.964493906,0.135333863,0.628586131,0.324585102,0.825807282,2.214460311,0.569356121,2.754663579,0.209459459,1.022522523,0.697285475,0.358162871,0.683028617,1
0.331422616,0.409458051,1.600065746,1.066863905,,0.154174885,0.503221565,0.548593017,0.109072978,0.224720579,0.127021696,1.89460881,0.140565417,0.611255862,0.324908807,0.823736321,2.361907243,0.584023669,2.814616988,0.20348455,1.009401709,0.706096925,0.366076081,0.677120316,1
0.281194797,0.405171029,1.653171738,1.045040399,,0.162454874,0.487278666,0.49590493,0.110194258,0.228382328,0.118102114,1.775313736,0.126783565,0.576521599,0.310582945,0.748675124,2.270756383,0.523981434,2.464429099,0.187553722,0.952552862,0.627589529,0.353781917,0.600309438,1
0.277221527,0.36514393,1.4021101,0.973538671,,0.160895091,0.491704246,0.475907384,0.114353782,0.232706543,0.123287671,1.736407726,0.128307666,0.578692115,0.293022528,0.716051314,2.301470588,0.520122522,2.436639549,0.188802859,0.935761082,0.620150188,0.363110138,0.596273292,1
0.275095202,0.372124905,1.545307305,0.944591254,,0.164777086,0.490665757,0.475095202,0.111243713,0.230756116,0.123604126,1.721677606,0.133066235,0.640670221,0.285300838,0.713175933,2.249961919,0.502088484,2.360853008,0.186684852,0.943568323,0.60624524,0.338613861,0.593470292,1
0.280816327,0.339183673,1.573832216,0.928697494,,0.182962701,0.448052712,0.571632653,0.137780915,0.264854689,0.112836804,1.514060478,0.106365455,0.513469388,0.303061224,0.702857143,2.213877551,0.446405459,2.063061224,0.178609248,1.009295211,0.561836735,0.354897959,0.593010942,1
0.291239808,0.361697679,1.572645528,0.883932797,,0.187056318,0.439067676,0.596278486,0.143516327,0.258637009,0.117250355,1.537387601,0.117486985,0.540037633,0.313819778,0.698933724,2.231026552,0.470066257,2.125653356,0.178419309,0.994439186,0.575371106,0.398703742,0.602934217,1
0.2825339,0.341226472,1.579311153,0.874531396,,0.17900656,0.442361762,0.554746003,0.155810684,0.262535145,0.116096532,1.524601687,0.101804124,0.535316738,0.303987047,0.728799838,2.17243473,0.463448922,2.094110504,0.172563261,0.986527648,0.583889901,0.364703501,0.589034677,1
0.275380088,0.347964689,1.530497592,0.848154093,,0.204012841,0.452327448,0.605198627,0.150882825,0.272873194,0.116853933,1.748796148,0.109791332,0.547081903,0.314860226,0.704757234,2.051986268,0.540288925,1.878616969,0.163402889,1.043017657,0.525747916,0.356547327,0.543338684,1
0.302571861,0.351487645,1.529964367,0.860382248,,0.210398445,0.452380952,0.620020171,0.156462585,0.281341108,0.127793975,1.79478458,0.111111111,0.591527988,0.31896117,0.660363086,2.098587998,0.560252672,1.947806354,0.165046971,1.041464205,0.545637922,0.409228442,0.564949789,1
0.289518276,0.336238199,1.553157216,0.839561856,,0.210373711,0.482603093,0.571290244,0.153833763,0.29494201,0.123550258,1.781572165,0.103414948,0.539820867,0.31033648,0.687000726,2.006535948,0.537532216,1.866618252,0.161887887,0.98566366,0.526506899,0.393851368,0.567976804,1
0.31588955,0.428984788,1.461403046,1.055584896,0.134363172,0.120764017,0.466332189,0.524140212,0.10456826,0.256183435,0.111785934,1.57530147,0.123888742,0.58953373,0.36235119,1.128637566,1.995039683,0.449916381,3.591683201,0.202050876,0.928395388,0.772900132,0.378968254,0.580186603,1
0.321386898,0.439073179,1.449597749,0.993273838,0.13610586,0.122477689,0.472282059,0.512418736,0.100804502,0.24236163,0.110256298,1.552248648,0.128412538,0.594015669,0.371561927,1.197699617,2.061510252,0.478480679,3.727454576,0.204070866,0.923770167,0.796299383,0.383397233,0.592034114,1
0.315875347,0.441344428,1.449485542,1.002173142,0.137085329,0.127505765,0.474543197,0.493636809,0.098722725,0.241928331,0.107637041,1.531931879,0.126086571,0.573992495,0.366944037,1.168706151,2.084189917,0.462967891,3.52488171,0.200638638,0.917731063,0.769782999,0.377630935,0.587945716,1
0.338738943,0.398389658,1.575913749,0.969729281,0.142112434,0.130797939,0.457259641,0.538784305,0.099579409,0.244120609,0.109827617,1.522836325,0.120075825,0.578816058,0.367203447,0.979587208,2.113290996,0.457022688,3.104558857,0.193531189,0.947278005,0.69097301,0.373213881,0.516971743,1
0.310125865,0.409456855,1.612305854,0.909737157,0.156391876,0.13172043,0.451314217,0.52024039,0.104181601,0.244205496,0.111947431,1.532078853,0.127897252,0.58498696,0.347545073,0.953963034,2.118834335,0.49181601,3.04705749,0.190561529,0.940322581,0.703934686,0.371243905,0.527060932,1
0.310253583,0.401653804,1.538328358,0.955462687,0.153014925,0.129910448,0.467641791,0.5,0.091761194,0.237074627,0.112179104,1.482746269,0.123283582,0.567805954,0.34707828,0.963947078,2.085667034,0.479283582,2.946968026,0.18561194,0.923402985,0.696582139,0.372326351,0.543223881,1
0.290850979,0.358636303,1.599830142,0.941862261,0.147699197,0.140210006,0.431516368,0.510054601,0.099058061,0.244827054,0.114190859,1.472745522,0.112492279,0.54135038,0.311093355,0.802770009,2.033160208,0.495676343,2.740311626,0.175494132,0.939082767,0.614995339,0.360633906,0.477995676,1
0.290739507,0.355896069,1.537384639,0.91780072,0.151024558,0.142734241,0.453777569,0.50859427,0.095886125,0.257078054,0.119505709,1.467699046,0.12106992,0.540439707,0.313790806,0.828514324,1.974816789,0.498826842,2.6739507,0.175895511,0.953621148,0.625582945,0.353097935,0.486782418,1
0.289899666,0.370702341,1.510111658,0.866947763,0.15725775,0.140548138,0.441789646,0.494448161,0.095026158,0.234949637,0.11720153,1.463965019,0.120559069,0.541404682,0.334046823,0.890568562,2.015117057,0.496915749,2.711705686,0.168189271,0.961973921,0.634782609,0.358394649,0.489419849,1
0.287513116,0.351521511,1.58677849,0.89876665,0.160335471,0.140207203,0.436803157,0.50996852,0.095313271,0.249827331,0.120473606,1.444696596,0.117316231,0.527806925,0.310772998,0.779993005,1.814095838,0.48949186,2.386323889,0.163295511,0.962802171,0.564358167,0.364113326,0.455648742,1
0.309226933,0.374064838,1.568771027,0.87433208,0.16287354,0.14159905,0.446269543,0.474171714,0.101029092,0.248169404,0.121314071,1.451711854,0.117652879,0.548806555,0.320270752,0.850374065,1.892233701,0.486542648,2.397399359,0.162180883,0.97783495,0.56875668,0.370146063,0.466554522,1
0.302271089,0.367880317,1.549184331,0.850151412,0.181400801,0.140763896,0.463417017,0.541276136,0.100224675,0.240988571,0.098368663,1.425710657,0.116147309,0.555695746,0.339942322,0.85147801,1.853100216,0.49037804,2.400324441,0.159617075,0.956334864,0.590302812,0.388248017,0.450620299,1
0.281140351,0.334649123,1.430840503,0.801323627,0.175645268,0.146393117,0.435473197,0.532675439,0.109463931,0.237193911,0.107610854,1.335671741,0.112772998,0.534649123,0.319736842,0.74627193,1.804605263,0.479152879,2.182894737,0.146260754,0.942686962,0.520833333,0.381359649,0.401588352,1
0.285237884,0.346376167,1.455516965,0.771306439,0.181138124,0.144269303,0.427865349,0.519119609,0.099652685,0.241383917,0.103393,1.363077745,0.11180871,0.54957759,0.351489551,0.71342819,1.820586928,0.486641731,2.178301467,0.147742453,0.967138659,0.531347265,0.374388617,0.435212396,1
0.2786132,0.320802005,1.473049927,0.748112833,0.184081579,0.146867965,0.430274136,0.514619883,0.08541915,0.242087141,0.111508409,1.337041451,0.105284068,0.503550543,0.303884712,0.682957393,1.706766917,0.453979605,2.032999165,0.142497682,0.950072838,0.485171261,0.362573099,0.424579526,1
0.308217308,0.386977887,1.027627261,1.246890025,0.168739983,,0.464092193,0.52020202,0.122491033,0.251011219,0.099824468,1.749217736,0.129512325,0.555419055,0.565247065,0.405814906,1.246519247,0.567961536,2.606606607,0.178508738,0.888727772,0.98976249,0.348621349,0.270396092,1
0.283908349,0.370950751,0.982182121,1.182121465,0.187049814,,0.462354993,0.502765341,0.122147244,0.25847297,0.103192054,1.724619001,0.127682159,0.532657361,0.553068212,0.397945747,1.170924414,0.562817499,2.482617856,0.178482068,0.861551293,0.935475375,0.332499342,0.279551141,1
0.295870932,0.383647799,0.990036302,1.217115934,0.168764965,,0.470842666,0.5300793,0.119718854,0.263381478,0.099868695,1.782884066,0.130377694,0.577522559,0.567815149,0.401832103,1.218074925,0.580443346,2.633305989,0.180118946,0.887155326,0.988515176,0.348646432,0.270950799,1
0.302297461,0.39557782,1.028679027,1.159038239,0.188779452,,0.479818463,0.543617205,0.12379297,0.258690614,0.109115489,1.696407879,0.134897644,0.565209881,0.542926239,0.39436863,1.172395923,0.599459251,2.333909138,0.17612978,0.895616068,0.902573847,0.362584211,0.258594052,1
0.298765014,0.385214008,1.058488563,1.149985523,0.186468488,,0.468680629,0.533581458,0.126242641,0.261750796,0.109255863,1.681497925,0.136666345,0.565048215,0.530197936,0.387582473,1.145829809,0.57388283,2.28286246,0.171894605,0.879258759,0.866350871,0.365251227,0.283370331,1
0.288786735,0.359382696,1.051022395,1.160662123,0.187925998,,0.483252191,0.525857823,0.120253165,0.268549172,0.113534567,1.732035054,0.134469328,0.546544081,0.516335577,0.370382532,1.136102446,0.59707887,2.285339025,0.172736125,0.879844206,0.849285832,0.361516992,0.275754625,1
0.319450317,0.397251586,1.0758767,1.064520155,0.238487458,,0.469362286,0.576321353,0.145763135,0.264195682,0.099837764,1.63259703,0.137526519,0.58858351,0.558139535,0.408668076,1.18372093,0.574316735,2.218816068,0.155746911,0.849868963,0.898520085,0.392389006,0.237364283,1
0.301561216,0.376540674,1.04164607,1.005561048,0.228868018,,0.469476026,0.57189811,0.127904103,0.25,0.100593178,1.61319822,0.132105783,0.584018077,0.544782251,0.399958915,1.124897288,0.581438458,2.198644207,0.146070193,0.835145823,0.887838948,0.394207067,0.241596639,1
0.283833495,0.347337851,1.082705823,1.02434739,0.21623996,,0.477911647,0.530880929,0.135542169,0.261797189,0.101154618,1.688002008,0.129769076,0.563407551,0.519070668,0.369990319,1.134946757,0.579819277,2.013359148,0.157756024,0.841114458,0.827879961,0.37018393,0.250753012,1
0.372724803,0.470795979,1.076874105,0.970555467,0.243673404,,0.481776222,0.632165173,0.1577272,0.274550374,0.107910234,1.622473341,0.130351743,0.638413475,0.61206194,0.433034501,1.205107308,0.597166958,2.179299104,0.142607035,0.878083718,0.901385493,0.434392828,0.220754417,1
0.35092688,0.422245108,1.105863454,0.967068273,0.249959839,,0.514216867,0.602729145,0.138955823,0.278554217,0.123052209,1.657349398,0.136385542,0.606333677,0.576725026,0.422502575,1.151390319,0.622168675,2.057415036,0.147309237,0.857670683,0.856333677,0.421472709,0.239839357,1
