feature_1,feature_9,feature_4,target
0.958333,81.0,63.0,0.616315
0.0,58.0,31.0,0.595699
0.0416667,59.0,29.0,0.544208
0.0833333,54.0,34.0,0.56047
0.125,-200.0,34.0,0.536369
0.166667,25.0,9.0,0.486762
0.208333,26.0,14.0,0.585175
0.25,49.0,23.0,0.687147
0.291667,53.0,36.0,0.770567
0.333333,57.0,39.0,0.816909
0.375,73.0,38.0,0.857575
0.416667,78.0,55.0,0.886003
0.458333,93.0,75.0,0.917263
0.5,71.0,64.0,0.850494
0.541667,56.0,39.0,0.853733
0.583333,60.0,42.0,0.870313
0.625,77.0,78.0,0.823568
0.666667,82.0,69.0,0.858115
0.708333,77.0,67.0,0.815106
0.75,91.0,83.0,0.771362
0.791667,93.0,79.0,0.759455
0.833333,82.0,68.0,0.736217
0.875,74.0,56.0,0.714854
0.916667,68.0,49.0,0.723876
0.958333,65.0,56.0,0.735164
0.0,58.0,48.0,0.745915
0.0416667,36.0,27.0,0.762393
0.0833333,29.0,29.0,0.770391
0.125,-200.0,32.0,0.806758
0.166667,28.0,47.0,0.792535
0.208333,68.0,66.0,0.84432
0.25,99.0,163.0,0.845558
0.291667,130.0,524.0,0.83976
0.333333,128.0,657.0,0.813773
0.375,120.0,324.0,0.76434
0.416667,93.0,144.0,0.738705
0.458333,96.0,135.0,0.743541
0.5,84.0,140.0,0.729364
0.541667,87.0,141.0,0.700562
0.583333,87.0,181.0,0.686716
0.625,103.0,227.0,0.724133
0.666667,88.0,149.0,0.771205
0.708333,118.0,425.0,0.778279
0.75,134.0,669.0,0.807437
0.791667,144.0,680.0,0.781508
0.833333,129.0,446.0,0.793103
0.875,108.0,205.0,0.835138
0.916667,104.0,194.0,0.846104
0.958333,90.0,115.0,0.851037
0.0,74.0,74.0,0.830289
0.0416667,73.0,85.0,0.839515
0.0833333,60.0,66.0,0.833051
0.125,-200.0,60.0,0.828392
0.166667,57.0,40.0,0.817366
0.208333,62.0,47.0,0.819613
0.25,71.0,116.0,0.82248
0.291667,94.0,478.0,0.830684
0.333333,99.0,836.0,0.845261
0.375,119.0,655.0,0.832839
0.416667,103.0,312.0,0.773827
0.458333,95.0,195.0,0.744994
0.5,95.0,238.0,0.718456
0.541667,-200.0,-200.0,0.753814
0.583333,-200.0,-200.0,0.723134
0.625,-200.0,-200.0,0.685557
0.666667,-200.0,-200.0,0.719273
0.708333,-200.0,-200.0,0.743564
0.75,-200.0,-200.0,0.73687
0.791667,-200.0,-200.0,0.727607
0.833333,-200.0,-200.0,0.785594
0.875,-200.0,-200.0,0.832074
0.916667,-200.0,-200.0,0.829078
0.958333,-200.0,-200.0,0.831912
0.0,-200.0,-200.0,0.822277
0.0416667,-200.0,-200.0,0.799617
0.0833333,-200.0,-200.0,0.798782
0.125,-200.0,-200.0,0.786539
0.166667,-200.0,-200.0,0.776093
0.208333,-200.0,-200.0,0.772229
0.25,-200.0,-200.0,0.781354
0.291667,-200.0,-200.0,0.783117
0.333333,-200.0,-200.0,0.79989
0.375,114.0,536.0,0.819627
0.416667,127.0,481.0,0.836369
0.458333,135.0,460.0,0.811962
0.5,135.0,597.0,0.775807
0.541667,120.0,465.0,0.782413
0.583333,129.0,542.0,0.782559
0.625,114.0,437.0,0.767694
0.666667,129.0,383.0,0.780709
0.708333,149.0,778.0,0.801651
0.75,149.0,926.0,0.918251
0.791667,158.0,1189.0,0.939206
0.833333,148.0,824.0,0.944563
0.875,134.0,660.0,0.972346
0.916667,111.0,203.0,0.992817
0.958333,106.0,136.0,1.01304
0.0,108.0,114.0,1.04102
0.0416667,93.0,110.0,1.06878
0.0833333,83.0,127.0,1.0632
0.125,-200.0,68.0,1.01547
0.166667,69.0,70.0,1.03802
0.208333,77.0,93.0,1.04153
0.25,87.0,179.0,1.03251
0.291667,109.0,523.0,1.04281
0.333333,116.0,546.0,0.959458
0.375,105.0,251.0,0.888591
0.416667,106.0,222.0,0.914579
0.458333,108.0,212.0,0.93244
0.5,100.0,263.0,0.942539
0.541667,149.0,535.0,1.10918
0.583333,148.0,609.0,1.24245
0.625,126.0,449.0,1.2654
0.666667,140.0,536.0,1.2391
0.708333,142.0,743.0,1.25731
0.75,141.0,575.0,1.21659
0.791667,149.0,783.0,1.23032
0.833333,140.0,706.0,1.22289
0.875,117.0,299.0,1.2224
0.916667,103.0,159.0,1.20159
0.958333,99.0,171.0,1.19155
0.0,100.0,162.0,1.18186
0.0416667,88.0,111.0,1.18376
0.0833333,83.0,134.0,1.18493
0.125,-200.0,-200.0,1.1848
0.166667,-200.0,-200.0,1.16186
0.208333,-200.0,-200.0,1.17611
0.25,-200.0,-200.0,1.15963
0.291667,-200.0,-200.0,1.15378
0.333333,-200.0,-200.0,1.18633
0.375,-200.0,-200.0,1.19969
0.416667,-200.0,-200.0,1.23477
0.458333,-200.0,-200.0,1.15986
0.5,-200.0,-200.0,1.07686
0.541667,-200.0,-200.0,1.04452
0.583333,-200.0,-200.0,1.02978
0.625,-200.0,-200.0,1.00808
0.666667,-200.0,-200.0,1.01612
0.708333,-200.0,-200.0,1.01352
0.75,-200.0,-200.0,1.01795
0.791667,-200.0,-200.0,1.01507
0.833333,-200.0,-200.0,0.985962
0.875,-200.0,-200.0,0.97426
0.916667,-200.0,-200.0,0.975083
0.958333,-200.0,-200.0,1.04548
0.0,-200.0,-200.0,1.0492
0.0416667,-200.0,-200.0,1.01641
0.0833333,-200.0,-200.0,1.06168
0.125,-200.0,-200.0,1.12822
0.166667,-200.0,-200.0,1.12569
0.208333,-200.0,-200.0,1.13125
0.25,-200.0,-200.0,1.14019
0.291667,-200.0,-200.0,1.16318
0.333333,-200.0,-200.0,1.19499
0.375,-200.0,-200.0,1.22013
0.416667,-200.0,-200.0,1.2695
0.458333,-200.0,-200.0,1.253
0.5,-200.0,-200.0,1.17796
0.541667,-200.0,-200.0,1.05442
0.583333,-200.0,-200.0,1.0724
0.625,-200.0,-200.0,1.14229
0.666667,-200.0,-200.0,1.15672
0.708333,-200.0,-200.0,1.07995
0.75,-200.0,-200.0,1.07223
0.791667,-200.0,-200.0,1.06206
0.833333,-200.0,-200.0,1.06686
0.875,-200.0,-200.0,1.07442
0.916667,-200.0,-200.0,1.10713
0.958333,-200.0,-200.0,1.1045
0.0,-200.0,-200.0,1.10536
0.0416667,-200.0,-200.0,1.12243
0.0833333,-200.0,-200.0,1.15182
0.125,-200.0,-200.0,1.1716
0.166667,-200.0,-200.0,1.16636
0.208333,-200.0,-200.0,1.13279
0.25,-200.0,-200.0,1.13056
0.291667,-200.0,-200.0,1.1123
0.333333,-200.0,-200.0,1.08264
0.375,-200.0,-200.0,1.03226
0.416667,-200.0,-200.0,0.970568
0.458333,-200.0,-200.0,0.960631
0.5,-200.0,-200.0,0.956888
0.541667,-200.0,-200.0,1.08129
0.583333,-200.0,-200.0,1.0662
0.625,-200.0,-200.0,0.997394
0.666667,-200.0,-200.0,1.00163
0.708333,-200.0,-200.0,0.985272
0.75,-200.0,-200.0,0.938861
0.791667,-200.0,-200.0,0.919686
0.833333,-200.0,-200.0,0.900945
0.875,-200.0,-200.0,0.880582
0.916667,-200.0,-200.0,0.91763
0.958333,-200.0,-200.0,0.957906
0.0,-200.0,-200.0,0.94974
0.0416667,-200.0,-200.0,0.95333
0.0833333,-200.0,-200.0,0.948945
0.125,-200.0,-200.0,0.948722
0.166667,-200.0,-200.0,0.966998
0.208333,-200.0,-200.0,0.979974
0.25,-200.0,-200.0,0.992697
0.291667,-200.0,-200.0,1.01354
0.333333,-200.0,-200.0,0.990561
0.375,-200.0,-200.0,0.993647
0.416667,-200.0,-200.0,1.01846
0.458333,-200.0,-200.0,1.05513
0.5,-200.0,-200.0,1.03887
0.541667,-200.0,-200.0,1.02089
0.583333,-200.0,-200.0,0.968349
0.625,-200.0,-200.0,0.9132
0.666667,-200.0,-200.0,0.884469
0.708333,-200.0,-200.0,0.980845
0.75,-200.0,-200.0,1.06788
0.791667,-200.0,-200.0,1.03644
0.833333,-200.0,-200.0,0.965733
0.875,-200.0,-200.0,0.954458
0.916667,-200.0,-200.0,0.937535
0.958333,-200.0,-200.0,0.951999
0.0,-200.0,-200.0,0.911083
0.0416667,-200.0,-200.0,0.962516
0.0833333,-200.0,-200.0,0.932808
0.125,-200.0,-200.0,0.924906
0.166667,-200.0,-200.0,0.903809
0.208333,-200.0,-200.0,0.888049
0.25,-200.0,-200.0,0.884123
0.291667,-200.0,-200.0,0.908528
0.333333,-200.0,-200.0,0.927118
0.375,-200.0,-200.0,0.964596
0.416667,-200.0,-200.0,0.983811
0.458333,-200.0,-200.0,0.934048
0.5,-200.0,-200.0,0.877071
0.541667,-200.0,-200.0,0.854009
0.583333,-200.0,-200.0,0.839296
0.625,-200.0,-200.0,0.780473
0.666667,-200.0,-200.0,0.730796
0.708333,-200.0,-200.0,0.791242
0.75,-200.0,-200.0,0.91512
0.791667,-200.0,-200.0,0.978632
0.833333,-200.0,-200.0,0.905856
0.875,-200.0,-200.0,0.901571
0.916667,-200.0,-200.0,0.92731
0.958333,-200.0,-200.0,0.985458
0.0,-200.0,-200.0,0.982794
0.0416667,-200.0,-200.0,0.977533
0.0833333,-200.0,-200.0,0.969121
0.125,-200.0,-200.0,0.960097
0.166667,-200.0,-200.0,0.949826
0.208333,-200.0,-200.0,0.909693
0.25,-200.0,-200.0,0.906228
0.291667,-200.0,-200.0,0.902916
0.333333,-200.0,-200.0,0.910734
0.375,-200.0,-200.0,0.915428
0.416667,-200.0,-200.0,0.885371
0.458333,-200.0,-200.0,0.89206
0.5,-200.0,-200.0,0.913763
0.541667,-200.0,-200.0,0.906014
0.583333,-200.0,-200.0,0.781365
0.625,-200.0,-200.0,0.716724
0.666667,-200.0,-200.0,0.726206
0.708333,-200.0,-200.0,0.826238
0.75,-200.0,-200.0,0.793951
0.791667,-200.0,-200.0,0.85594
0.833333,-200.0,-200.0,0.907957
0.875,-200.0,-200.0,0.874751
0.916667,-200.0,-200.0,0.85585
0.958333,-200.0,-200.0,0.885643
0.0,-200.0,-200.0,0.9334
0.0416667,-200.0,-200.0,0.916036
0.0833333,-200.0,-200.0,0.875549
0.125,-200.0,-200.0,0.877508
0.166667,-200.0,-200.0,0.863301
0.208333,59.0,46.0,0.841254
0.25,67.0,56.0,0.90033
0.291667,95.0,452.0,0.920201
0.333333,123.0,880.0,0.928858
0.375,142.0,759.0,0.923273
0.416667,142.0,394.0,0.896824
0.458333,169.0,639.0,0.894207
0.5,142.0,541.0,0.847757
0.541667,136.0,468.0,0.857279
0.583333,147.0,483.0,0.818092
0.625,196.0,682.0,0.810046
0.666667,186.0,698.0,0.813568
0.708333,177.0,832.0,0.940255
0.75,164.0,872.0,0.953975
0.791667,161.0,899.0,1.02436
0.833333,146.0,692.0,1.03329
0.875,98.0,145.0,0.9864
0.916667,108.0,208.0,0.987539
0.958333,107.0,204.0,1.02214
0.0,113.0,240.0,1.02838
0.0416667,100.0,251.0,1.0451
0.0833333,87.0,173.0,1.01776
0.125,-200.0,113.0,0.948308
0.166667,60.0,55.0,0.951435
0.208333,65.0,65.0,0.964413
0.25,64.0,119.0,0.949898
0.291667,73.0,151.0,0.938491
0.333333,86.0,305.0,0.978754
0.375,105.0,415.0,1.03903
0.416667,107.0,321.0,0.983746
0.458333,114.0,358.0,1.02095
0.5,105.0,350.0,1.14934
0.541667,74.0,238.0,1.12171
0.583333,95.0,215.0,1.25606
0.625,89.0,192.0,1.16289
0.666667,95.0,205.0,1.1176
0.708333,93.0,165.0,1.1417
0.75,123.0,283.0,1.18376
0.791667,134.0,467.0,1.12763
0.833333,126.0,485.0,1.26313
0.875,79.0,202.0,1.29525
0.916667,54.0,64.0,1.17735
0.958333,69.0,71.0,1.0436
0.0,67.0,84.0,0.945491
0.0416667,73.0,70.0,0.920948
0.0833333,73.0,61.0,0.860469
0.125,-200.0,92.0,0.852855
0.166667,33.0,40.0,0.73737
0.208333,20.0,20.0,0.73459
0.25,37.0,31.0,0.728502
0.291667,50.0,41.0,0.748692
0.333333,45.0,40.0,0.74764
0.375,48.0,35.0,0.748678
0.416667,56.0,44.0,0.723592
0.458333,58.0,71.0,0.678933
0.5,52.0,66.0,0.668317
0.541667,52.0,46.0,0.623399
0.583333,44.0,50.0,0.567469
0.625,59.0,51.0,0.573752
0.666667,74.0,64.0,0.563024
0.708333,76.0,138.0,0.562453
0.75,83.0,137.0,0.584334
0.791667,100.0,303.0,0.612933
0.833333,101.0,204.0,0.635259
0.875,90.0,95.0,0.644665
0.916667,93.0,347.0,0.65951
0.958333,79.0,252.0,0.689566
0.0,57.0,66.0,0.72062
0.0416667,43.0,45.0,0.733286
0.0833333,25.0,36.0,0.724677
0.125,-200.0,26.0,0.703775
0.166667,17.0,17.0,0.688958
0.208333,44.0,21.0,0.692275
0.25,72.0,60.0,0.695907
0.291667,91.0,155.0,0.711305
0.333333,89.0,235.0,0.709339
0.375,84.0,89.0,0.705153
0.416667,83.0,76.0,0.675956
0.458333,78.0,101.0,0.682075
0.5,80.0,109.0,0.69678
0.541667,75.0,143.0,0.717564
0.583333,77.0,104.0,0.739594
0.625,77.0,107.0,0.760243
0.666667,81.0,133.0,0.754454
0.708333,101.0,171.0,0.753514
0.75,119.0,405.0,0.750134
0.791667,111.0,334.0,0.756826
0.833333,109.0,236.0,0.758431
0.875,101.0,99.0,0.759613
0.916667,89.0,93.0,0.754191
0.958333,75.0,82.0,0.748681
0.0,51.0,51.0,0.74822
0.0416667,39.0,41.0,0.753942
0.0833333,32.0,31.0,0.765076
0.125,-200.0,41.0,0.786414
0.166667,49.0,41.0,0.827977
0.208333,68.0,38.0,0.828153
0.25,76.0,111.0,0.867667
0.291667,122.0,584.0,0.870351
0.333333,129.0,633.0,0.829405
0.375,94.0,145.0,0.809999
0.416667,99.0,155.0,0.796026
0.458333,81.0,128.0,0.779251
0.5,87.0,255.0,0.778467
0.541667,107.0,411.0,0.767733
0.583333,95.0,173.0,0.773308
0.625,110.0,277.0,0.773721
0.666667,99.0,259.0,0.781124
0.708333,113.0,274.0,0.786007
0.75,127.0,377.0,0.843326
0.791667,131.0,457.0,0.871784
0.833333,137.0,555.0,0.874621
0.875,122.0,279.0,0.867469
0.916667,100.0,137.0,0.877076
0.958333,108.0,203.0,0.883969
0.0,83.0,101.0,0.911177
0.0416667,74.0,86.0,0.91865
0.0833333,64.0,51.0,0.933063
0.125,-200.0,47.0,0.914051
0.166667,40.0,35.0,0.934068
0.208333,39.0,33.0,0.972168
0.25,69.0,95.0,0.959669
0.291667,104.0,754.0,0.987567
0.333333,100.0,588.0,0.995978
0.375,146.0,658.0,1.02481
0.416667,155.0,372.0,1.00965
0.458333,139.0,386.0,0.989504
0.5,121.0,333.0,1.00979
0.541667,108.0,293.0,1.00936
0.583333,126.0,511.0,0.969262
0.625,145.0,559.0,0.893508
0.666667,121.0,375.0,0.992201
0.708333,145.0,509.0,1.0752
0.75,160.0,790.0,1.11993
0.791667,155.0,816.0,1.17461
0.833333,162.0,804.0,1.12262
0.875,129.0,332.0,1.07016
0.916667,96.0,156.0,1.12206
0.958333,92.0,143.0,1.14205
0.0,89.0,117.0,1.0963
0.0416667,61.0,84.0,1.12688
0.0833333,54.0,60.0,1.08055
0.125,-200.0,76.0,1.07842
0.166667,44.0,40.0,1.04464
0.208333,57.0,64.0,1.02028
0.25,68.0,148.0,0.984614
0.291667,95.0,635.0,1.02372
0.333333,125.0,1129.0,1.02736
0.375,135.0,475.0,1.01432
0.416667,118.0,220.0,0.877139
0.458333,91.0,105.0,0.796575
0.5,89.0,190.0,0.823375
0.541667,129.0,516.0,0.932527
0.583333,122.0,346.0,1.01605
0.625,138.0,565.0,1.12417
0.666667,136.0,483.0,1.11757
0.708333,143.0,651.0,1.10157
0.75,145.0,657.0,1.13536
0.791667,146.0,830.0,1.19239
0.833333,122.0,435.0,1.22334
0.875,112.0,209.0,1.21729
0.916667,102.0,202.0,1.23524
0.958333,97.0,174.0,1.35543
0.0,85.0,170.0,1.40506
0.0416667,76.0,116.0,1.39435
0.0833333,74.0,91.0,1.39169
0.125,-200.0,71.0,1.3683
0.166667,56.0,59.0,1.36348
0.208333,66.0,48.0,1.31936
0.25,90.0,111.0,1.31364
0.291667,111.0,345.0,1.27367
0.333333,103.0,332.0,1.23227
0.375,117.0,344.0,1.2945
0.416667,116.0,212.0,1.34585
0.458333,109.0,166.0,1.42086
0.5,116.0,214.0,1.41253
0.541667,115.0,377.0,1.35446
0.583333,94.0,210.0,1.2823
0.625,121.0,265.0,1.24655
0.666667,114.0,365.0,1.48524
0.708333,110.0,454.0,1.33533
0.75,122.0,460.0,1.31945
0.791667,135.0,642.0,1.33922
0.833333,133.0,501.0,1.3345
0.875,110.0,234.0,1.35289
0.916667,102.0,212.0,1.35787
0.958333,108.0,275.0,1.34222
0.0,110.0,275.0,1.34596
0.0416667,84.0,-200.0,1.33458
0.0833333,71.0,-200.0,1.30992
0.125,-200.0,-200.0,1.29023
0.166667,42.0,-200.0,1.27557
0.208333,32.0,-200.0,1.26192
0.25,35.0,-200.0,1.26313
0.291667,67.0,-200.0,1.26883
0.333333,73.0,-200.0,1.2458
0.375,86.0,-200.0,1.21839
0.416667,89.0,-200.0,1.17252
0.458333,86.0,-200.0,1.12017
0.5,86.0,-200.0,1.05659
0.541667,66.0,-200.0,1.01842
0.583333,68.0,-200.0,1.07161
0.625,82.0,-200.0,1.01015
0.666667,91.0,-200.0,1.07667
0.708333,95.0,-200.0,1.07458
0.75,104.0,-200.0,1.03239
0.791667,131.0,-200.0,1.02976
0.833333,112.0,-200.0,1.12218
0.875,100.0,-200.0,1.11738
0.916667,115.0,-200.0,1.13422
0.958333,129.0,-200.0,1.16455
0.0,99.0,-200.0,1.15506
0.0416667,74.0,-200.0,1.16325
0.0833333,55.0,-200.0,1.15072
0.125,-200.0,-200.0,1.13519
0.166667,35.0,-200.0,1.10281
0.208333,37.0,-200.0,1.08112
0.25,45.0,-200.0,1.05542
0.291667,46.0,-200.0,1.07276
0.333333,68.0,-200.0,1.10834
0.375,77.0,-200.0,1.13424
0.416667,79.0,-200.0,1.11567
0.458333,72.0,-200.0,1.04308
0.5,68.0,-200.0,1.01488
0.541667,64.0,-200.0,0.986286
0.583333,73.0,-200.0,0.964687
0.625,84.0,-200.0,1.002
0.666667,67.0,-200.0,0.925817
0.708333,106.0,-200.0,0.981477
0.75,114.0,-200.0,1.05995
0.791667,123.0,-200.0,1.18282
0.833333,108.0,-200.0,1.26318
0.875,100.0,-200.0,1.16425
0.916667,118.0,-200.0,0.948472
0.958333,121.0,-200.0,0.966012
0.0,94.0,-200.0,1.0086
0.0416667,52.0,-200.0,1.09176
0.0833333,39.0,-200.0,1.14933
0.125,-200.0,-200.0,1.14845
0.166667,33.0,-200.0,1.10429
0.208333,57.0,-200.0,1.14158
0.25,80.0,-200.0,1.18436
0.291667,101.0,-200.0,1.18694
0.333333,109.0,-200.0,1.26126
0.375,109.0,-200.0,1.3557
0.416667,111.0,-200.0,1.12905
0.458333,102.0,-200.0,0.900243
0.5,96.0,-200.0,0.872133
0.541667,90.0,-200.0,0.898276
0.583333,69.0,-200.0,0.853926
0.625,74.0,-200.0,0.864879
0.666667,102.0,-200.0,0.867223
0.708333,128.0,-200.0,1.17236
0.75,130.0,-200.0,1.22676
0.791667,120.0,-200.0,1.24839
0.833333,113.0,-200.0,1.40279
0.875,100.0,-200.0,1.38356
0.916667,70.0,-200.0,1.28063
0.958333,83.0,-200.0,1.35209
0.0,81.0,-200.0,1.38023
0.0416667,69.0,-200.0,1.46811
0.0833333,48.0,-200.0,1.45622
0.125,-200.0,-200.0,1.43016
0.166667,28.0,-200.0,1.42162
0.208333,47.0,-200.0,1.42357
0.25,88.0,-200.0,1.46021
0.291667,109.0,-200.0,1.45722
0.333333,113.0,-200.0,1.43985
0.375,104.0,-200.0,1.41709
0.416667,65.0,-200.0,1.28674
0.458333,87.0,-200.0,1.22706
0.5,99.0,-200.0,1.21776
0.541667,100.0,-200.0,1.20473
0.583333,105.0,-200.0,1.27571
0.625,97.0,-200.0,1.31583
0.666667,54.0,-200.0,1.27008
0.708333,59.0,-200.0,1.25115
0.75,109.0,-200.0,1.31273
0.791667,125.0,-200.0,1.32885
0.833333,132.0,-200.0,1.36539
0.875,110.0,-200.0,1.32525
0.916667,53.0,-200.0,1.18102
0.958333,61.0,-200.0,1.16668
0.0,41.0,-200.0,1.11206
0.0416667,22.0,-200.0,1.08313
0.0833333,28.0,-200.0,1.14002
0.125,-200.0,-200.0,1.16912
0.166667,41.0,-200.0,1.23017
0.208333,54.0,-200.0,1.27271
0.25,81.0,-200.0,1.28514
0.291667,107.0,-200.0,1.30605
0.333333,-200.0,-200.0,1.30876
0.375,124.0,-200.0,1.33786
0.416667,123.0,-200.0,1.26566
0.458333,120.0,-200.0,1.22282
0.5,113.0,-200.0,1.20603
0.541667,114.0,-200.0,1.26915
0.583333,120.0,-200.0,1.22605
0.625,125.0,-200.0,1.20286
0.666667,88.0,-200.0,1.17251
0.708333,72.0,-200.0,1.13924
0.75,103.0,-200.0,1.18727
0.791667,67.0,-200.0,1.26667
0.833333,79.0,-200.0,1.26719
0.875,89.0,-200.0,1.27991
0.916667,67.0,-200.0,1.1502
0.958333,83.0,-200.0,1.11749
0.0,76.0,-200.0,1.09377
0.0416667,58.0,-200.0,1.04994
0.0833333,30.0,-200.0,1.05025
0.125,-200.0,-200.0,1.04861
0.166667,22.0,-200.0,1.00794
0.208333,50.0,-200.0,0.977441
0.25,92.0,-200.0,0.981511
0.291667,101.0,-200.0,0.968821
0.333333,121.0,-200.0,0.952857
0.375,130.0,-200.0,0.938765
0.416667,114.0,-200.0,0.883285
0.458333,100.0,-200.0,0.902635
0.5,56.0,-200.0,0.9586
0.541667,75.0,-200.0,0.930921
0.583333,121.0,-200.0,1.01837
0.625,128.0,-200.0,1.11537
0.666667,139.0,-200.0,1.0863
0.708333,122.0,-200.0,1.04904
0.75,92.0,-200.0,1.02656
0.791667,97.0,-200.0,1.03846
0.833333,98.0,-200.0,1.02544
0.875,93.0,-200.0,0.944033
0.916667,65.0,-200.0,1.02153
0.958333,81.0,-200.0,1.04045
0.0,102.0,-200.0,1.01677
0.0416667,91.0,-200.0,1.04203
0.0833333,56.0,-200.0,1.07941
0.125,-200.0,-200.0,1.07121
0.166667,41.0,-200.0,1.07872
0.208333,48.0,-200.0,1.00753
0.25,72.0,-200.0,0.9847
0.291667,106.0,-200.0,0.958184
0.333333,107.0,-200.0,0.928626
0.375,127.0,-200.0,0.92114
0.416667,114.0,-200.0,0.909093
0.458333,101.0,-200.0,0.764573
0.5,95.0,-200.0,0.686386
0.541667,110.0,-200.0,0.644533
0.583333,101.0,-200.0,0.677996
0.625,106.0,-200.0,0.785622
0.666667,116.0,-200.0,0.976504
0.708333,124.0,-200.0,1.02486
0.75,133.0,-200.0,1.0294
0.791667,96.0,-200.0,0.990486
0.833333,85.0,-200.0,0.994831
0.875,97.0,-200.0,0.999613
0.916667,97.0,-200.0,0.986437
0.958333,101.0,-200.0,0.967697
0.0,85.0,-200.0,0.943333
0.0416667,80.0,-200.0,0.927063
0.0833333,33.0,-200.0,0.880662
0.125,-200.0,-200.0,0.841183
0.166667,-200.0,-200.0,0.878532
0.208333,-200.0,-200.0,0.880752
0.25,-200.0,-200.0,0.919017
0.291667,-200.0,-200.0,0.945798
0.333333,-200.0,-200.0,0.98212
0.375,-200.0,-200.0,1.02356
0.416667,-200.0,-200.0,1.0488
0.458333,-200.0,-200.0,1.13612
0.5,-200.0,-200.0,1.17033
0.541667,-200.0,-200.0,1.09365
0.583333,-200.0,-200.0,1.01457
0.625,-200.0,-200.0,0.935405
0.666667,-200.0,-200.0,0.809911
0.708333,-200.0,-200.0,0.766983
0.75,-200.0,-200.0,0.776321
0.791667,-200.0,-200.0,0.839303
0.833333,-200.0,-200.0,0.881585
0.875,-200.0,-200.0,0.902811
0.916667,-200.0,-200.0,0.914705
0.958333,-200.0,-200.0,0.928544
0.0,-200.0,-200.0,0.940484
0.0416667,-200.0,-200.0,0.95062
0.0833333,-200.0,-200.0,0.952904
0.125,-200.0,-200.0,0.964011
0.166667,-200.0,-200.0,0.97218
0.208333,-200.0,-200.0,0.98987
0.25,-200.0,-200.0,0.984769
0.291667,-200.0,-200.0,0.941873
0.333333,-200.0,-200.0,0.888108
0.375,-200.0,-200.0,0.910386
0.416667,-200.0,-200.0,0.998632
0.458333,-200.0,-200.0,0.996831
0.5,-200.0,-200.0,0.978345
0.541667,-200.0,-200.0,1.14054
0.583333,-200.0,-200.0,1.15769
0.625,-200.0,-200.0,1.08263
0.666667,-200.0,-200.0,0.946565
0.708333,-200.0,-200.0,0.89668
0.75,-200.0,-200.0,0.892896
0.791667,-200.0,-200.0,0.88513
0.833333,-200.0,-200.0,0.90633
0.875,-200.0,-200.0,0.922842
0.916667,-200.0,-200.0,0.939756
0.958333,-200.0,-200.0,0.972056
0.0,-200.0,-200.0,0.965595
0.0416667,-200.0,-200.0,0.968438
0.0833333,-200.0,-200.0,0.97975
0.125,-200.0,-200.0,0.99521
0.166667,-200.0,-200.0,1.01361
0.208333,-200.0,-200.0,1.01672
0.25,-200.0,-200.0,1.02916
0.291667,-200.0,-200.0,1.03508
0.333333,-200.0,-200.0,1.03422
0.375,117.0,-200.0,1.03621
0.416667,107.0,-200.0,1.03788
0.458333,95.0,-200.0,1.03925
0.5,93.0,-200.0,1.0248
0.541667,104.0,-200.0,0.98878
0.583333,102.0,-200.0,1.0042
0.625,109.0,-200.0,0.939362
0.666667,97.0,-200.0,0.937111
0.708333,104.0,-200.0,0.910006
0.75,124.0,-200.0,0.929807
0.791667,135.0,-200.0,1.00835
0.833333,122.0,-200.0,1.02318
0.875,109.0,-200.0,1.01667
0.916667,95.0,-200.0,1.00327
0.958333,86.0,-200.0,1.01658
0.0,78.0,-200.0,1.03459
0.0416667,53.0,-200.0,1.01417
0.0833333,43.0,-200.0,1.00306
0.125,-200.0,-200.0,0.969033
0.166667,53.0,-200.0,0.948381
0.208333,48.0,-200.0,0.954737
0.25,64.0,-200.0,0.944304
0.291667,95.0,-200.0,0.961981
0.333333,120.0,-200.0,0.979518
0.375,153.0,-200.0,0.987715
0.416667,163.0,-200.0,0.912799
0.458333,119.0,-200.0,0.84345
0.5,96.0,-200.0,0.892643
0.541667,94.0,-200.0,0.921198
0.583333,86.0,-200.0,0.92573
0.625,91.0,-200.0,0.928202
0.666667,97.0,-200.0,0.92478
0.708333,125.0,-200.0,0.930579
0.75,140.0,-200.0,0.954452
0.791667,158.0,-200.0,0.98453
0.833333,159.0,-200.0,0.997027
0.875,128.0,-200.0,1.15158
0.916667,114.0,-200.0,1.20721
0.958333,100.0,-200.0,1.14938
0.0,88.0,-200.0,1.12505
0.0416667,67.0,-200.0,1.14841
0.0833333,65.0,-200.0,1.12868
0.125,-200.0,-200.0,1.10728
0.166667,47.0,-200.0,1.09605
0.208333,57.0,-200.0,1.08841
0.25,73.0,-200.0,1.08039
0.291667,95.0,-200.0,1.08745
0.333333,110.0,-200.0,1.09093
0.375,121.0,-200.0,1.12854
0.416667,108.0,-200.0,1.1796
0.458333,125.0,-200.0,1.08724
0.5,117.0,-200.0,1.12649
0.541667,131.0,-200.0,1.32048
0.583333,126.0,-200.0,1.32499
0.625,114.0,-200.0,1.24132
0.666667,123.0,-200.0,1.1957
0.708333,116.0,-200.0,1.12997
0.75,107.0,-200.0,0.955925
0.791667,123.0,-200.0,0.869803
0.833333,112.0,-200.0,0.891983
0.875,101.0,-200.0,0.863583
0.916667,91.0,-200.0,0.945952
0.958333,88.0,-200.0,0.996012
0.0,96.0,-200.0,0.915621
0.0416667,75.0,-200.0,0.938037
0.0833333,47.0,-200.0,0.962611
